2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot |   📊 Shares: 9.7500
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.4 min)
2025-12-30 22:11:51 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:51 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:51 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📊 Shares: 9.3300
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.4 min)
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:52 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:52 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📊 Shares: 8.9500
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.4 min)
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:52 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:52 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📊 Shares: 8.5900
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.4 min)
2025-12-30 22:11:52 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:53 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:53 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot |   📊 Shares: 8.2300
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.4 min)
2025-12-30 22:11:53 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:53 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:53 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:53 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 16.4% > 10.0%
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📊 Shares: 10.6800
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:59 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:59 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📊 Shares: 10.1800
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:11:59 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:59 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📊 Shares: 9.7500
2025-12-30 22:11:59 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:00 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:00 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📊 Shares: 9.3300
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:00 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:00 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📊 Shares: 8.9500
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:12:00 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:01 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📊 Shares: 8.5900
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:01 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📊 Shares: 8.2300
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.5 min)
2025-12-30 22:12:01 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:01 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:01 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 16.4% > 10.0%
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📊 Shares: 10.6800
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:07 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:07 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📊 Shares: 10.1800
2025-12-30 22:12:07 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:08 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:08 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot |   📊 Shares: 9.7500
2025-12-30 22:12:08 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:09 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:09 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot |   📊 Shares: 9.3300
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:09 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:10 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:10 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot |   📊 Shares: 8.9500
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:10 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:10 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:10 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📊 Shares: 8.5900
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:11 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:11 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📊 Shares: 8.2300
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.7 min)
2025-12-30 22:12:11 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:11 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:11 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:12 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 16.4% > 10.0%
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | 🔍 ORPHAN POSITION CHECK: Found 2 orphan(s)
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |   📦 Orphan: 38799348442724633229...
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Shares: 4.5199
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Sell Price: $0.9990
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Market Bid: $0.9850
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Value: $4.52
2025-12-30 22:12:13 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |   🏁 RESOLVED MARKET: 38799348442724633229...
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Reason: sell failed: PolyApiException[status_code=400, error_message={'
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Shares: 4.5199
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Est. Value: $4.52 (will auto-settle)
2025-12-30 22:12:13 | INFO     | polymarket.trading.storage.sqlite | Marked position 105 as closed
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       ✅ Marked as closed - USDC will update on next refresh
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |   🏁 RESOLVED MARKET: 63160114160729530316...
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Reason: no orderbook
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Shares: 148.6800
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       Est. Value: $147.56 (will auto-settle)
2025-12-30 22:12:13 | INFO     | polymarket.trading.storage.sqlite | Marked position 106 as closed
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |       ✅ Marked as closed - USDC will update on next refresh
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | 📊 ORPHAN PROCESSING COMPLETE: 2/2 handled
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy |    🏁 Resolved: 2 positions, ~$152.08 will auto-settle
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 22:12:13 | INFO     | polymarket.strategies.bond_strategy | 💰 Recovered $0.00 from orphan positions
2025-12-30 22:12:18 | ERROR    | polymarket.trading.safety | DAILY DRAWDOWN: 16.2% > 10.0%
2025-12-30 22:12:18 | ERROR    | polymarket.trading.bot | Drawdown limit breached - halting trading
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot | 🧹 Cleaned up tracking for 3879934844272463... (position no longer exists - likely manual sell)
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot | 🧹 Cleaned up tracking for 6316011416072953... (position no longer exists - likely manual sell)
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot |   📊 Shares: 10.6800
2025-12-30 22:12:18 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:19 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:19 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📊 Shares: 10.1800
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:19 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:19 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | ============================================================
